"Date","Price","Open","High","Low","Vol.","Change %"
"05/11/2011","1,500.25","1,513.25","1,526.80","1,496.15","","-1.02%"
"05/12/2011","1,502.85","1,500.25","1,508.30","1,479.30","","0.17%"
"05/13/2011","1,494.55","1,506.41","1,516.93","1,483.03","","-0.55%"
"05/16/2011","1,489.70","1,493.75","1,504.90","1,487.89","","-0.32%"
"05/17/2011","1,486.85","1,491.20","1,499.60","1,473.50","","-0.19%"
"05/18/2011","1,497.00","1,486.30","1,501.60","1,486.30","","0.68%"
"05/19/2011","1,493.60","1,498.30","1,501.51","1,488.40","","-0.23%"
"05/20/2011","1,513.55","1,495.50","1,517.55","1,488.95","","1.34%"
"05/23/2011","1,517.20","1,512.60","1,518.01","1,504.05","","0.24%"
"05/24/2011","1,526.40","1,518.70","1,529.45","1,515.00","","0.61%"
"05/25/2011","1,525.95","1,527.69","1,534.10","1,523.06","","-0.03%"
"05/26/2011","1,519.05","1,524.26","1,531.70","1,515.39","","-0.45%"
"05/27/2011","1,536.65","1,523.59","1,540.10","1,520.00","","1.16%"
"05/30/2011","1,538.45","1,537.24","1,540.00","1,534.39","","0.12%"
"05/31/2011","1,535.35","1,539.95","1,542.50","1,534.26","","-0.20%"
"06/01/2011","1,540.70","1,535.15","1,550.64","1,529.55","","0.35%"
"06/02/2011","1,533.90","1,542.49","1,546.16","1,521.60","","-0.44%"
"06/03/2011","1,542.50","1,535.74","1,547.46","1,525.89","","0.56%"
"06/06/2011","1,544.00","1,544.59","1,555.30","1,542.20","","0.10%"
"06/07/2011","1,544.25","1,543.55","1,550.50","1,536.70","","0.02%"
"06/08/2011","1,537.55","1,545.75","1,548.09","1,532.76","","-0.43%"
"06/09/2011","1,544.35","1,538.80","1,551.30","1,534.90","","0.44%"
"06/10/2011","1,531.90","1,545.60","1,546.99","1,527.74","","-0.81%"
"06/13/2011","1,515.23","1,530.50","1,533.06","1,511.61","","-1.09%"
"06/14/2011","1,524.10","1,516.73","1,527.80","1,513.95","","0.59%"
"06/15/2011","1,530.70","1,523.75","1,534.25","1,514.36","","0.43%"
"06/16/2011","1,528.85","1,530.09","1,532.80","1,522.40","","-0.12%"
"06/17/2011","1,539.50","1,528.85","1,542.15","1,522.50","","0.70%"
"06/20/2011","1,540.45","1,538.90","1,546.40","1,533.24","","0.06%"
"06/21/2011","1,546.20","1,540.45","1,548.40","1,538.55","","0.37%"
"06/22/2011","1,547.80","1,548.45","1,559.75","1,543.10","","0.10%"
"06/23/2011","1,520.85","1,549.29","1,550.85","1,514.70","","-1.74%"
"06/24/2011","1,502.15","1,522.70","1,527.41","1,500.41","","-1.23%"
"06/27/2011","1,497.00","1,500.50","1,507.29","1,492.30","","-0.34%"
"06/28/2011","1,501.00","1,496.70","1,506.56","1,496.00","","0.27%"
"06/29/2011","1,512.05","1,501.80","1,513.19","1,500.50","","0.74%"
"06/30/2011","1,500.10","1,512.05","1,514.21","1,498.70","","-0.79%"
"07/01/2011","1,486.50","1,502.84","1,504.19","1,480.01","","-0.91%"
"07/04/2011","1,495.95","1,486.50","1,497.06","1,485.91","","0.64%"
"07/05/2011","1,516.30","1,496.05","1,517.09","1,493.00","","1.36%"
"07/06/2011","1,529.50","1,517.64","1,535.45","1,511.89","","0.87%"
"07/07/2011","1,532.55","1,530.10","1,536.20","1,524.81","","0.20%"
"07/08/2011","1,544.25","1,533.85","1,547.30","1,526.20","","0.76%"
"07/11/2011","1,554.10","1,544.05","1,557.09","1,541.90","","0.64%"
"07/12/2011","1,567.20","1,555.60","1,574.96","1,542.30","","0.84%"
"07/13/2011","1,582.25","1,566.95","1,587.96","1,564.35","","0.96%"
"07/14/2011","1,587.25","1,582.25","1,594.66","1,579.30","","0.32%"
"07/15/2011","1,594.10","1,588.75","1,595.65","1,577.81","","0.43%"
"07/18/2011","1,605.40","1,595.45","1,609.01","1,593.59","","0.71%"
"07/19/2011","1,588.35","1,605.30","1,610.01","1,582.59","","-1.06%"
"07/20/2011","1,602.10","1,589.85","1,603.69","1,583.00","","0.87%"
"07/21/2011","1,589.90","1,598.58","1,606.16","1,586.59","","-0.76%"
"07/22/2011","1,599.25","1,592.98","1,609.01","1,585.36","","0.59%"
"07/25/2011","1,614.55","1,599.28","1,622.99","1,599.28","","0.96%"
"07/26/2011","1,619.30","1,614.55","1,620.49","1,608.29","","0.29%"
"07/27/2011","1,613.50","1,618.49","1,628.50","1,608.96","","-0.36%"
"07/28/2011","1,616.85","1,613.50","1,620.10","1,603.40","","0.21%"
"07/29/2011","1,626.64","1,616.05","1,632.80","1,610.64","","0.61%"
"08/01/2011","1,620.10","1,628.14","1,633.66","1,609.69","","-0.40%"
"08/02/2011","1,659.75","1,620.32","1,661.05","1,616.29","","2.45%"
"08/03/2011","1,661.20","1,659.75","1,673.15","1,652.00","","0.09%"
"08/04/2011","1,648.40","1,661.20","1,682.17","1,640.09","","-0.77%"
"08/05/2011","1,665.00","1,648.40","1,670.10","1,642.40","","1.01%"
"08/08/2011","1,717.35","1,662.75","1,720.49","1,662.67","","3.14%"
"08/09/2011","1,743.90","1,717.35","1,778.79","1,714.75","","1.55%"
"08/10/2011","1,795.00","1,743.90","1,797.36","1,740.00","","2.93%"
"08/11/2011","1,767.90","1,796.50","1,815.79","1,734.10","","-1.51%"
"08/12/2011","1,746.60","1,763.96","1,768.30","1,723.55","","-1.20%"
"08/15/2011","1,765.50","1,746.25","1,766.44","1,728.01","","1.08%"
"08/16/2011","1,786.30","1,766.30","1,788.20","1,761.99","","1.18%"
"08/17/2011","1,788.65","1,786.75","1,794.90","1,779.39","","0.13%"
"08/18/2011","1,824.35","1,789.64","1,829.00","1,784.34","","2.00%"
"08/19/2011","1,852.45","1,824.35","1,877.50","1,821.35","","1.54%"
"08/22/2011","1,898.10","1,859.89","1,901.19","1,858.20","","2.46%"
"08/23/2011","1,830.15","1,897.84","1,911.96","1,823.50","","-3.58%"
"08/24/2011","1,751.05","1,830.05","1,854.11","1,749.89","","-4.32%"
"08/25/2011","1,771.60","1,750.35","1,774.90","1,703.45","","1.17%"
"08/26/2011","1,828.55","1,772.64","1,829.15","1,757.24","","3.21%"
"08/29/2011","1,788.45","1,837.84","1,839.24","1,776.64","","-2.19%"
"08/30/2011","1,835.30","1,787.96","1,840.26","1,784.05","","2.62%"
"08/31/2011","1,823.80","1,835.39","1,839.70","1,812.89","","-0.63%"
"09/01/2011","1,825.05","1,823.09","1,830.60","1,814.65","","0.07%"
"09/02/2011","1,884.20","1,824.84","1,884.90","1,824.00","","3.24%"
"09/05/2011","1,900.49","1,877.99","1,904.20","1,875.30","","0.86%"
"09/06/2011","1,873.72","1,903.40","1,921.11","1,860.91","","-1.41%"
"09/07/2011","1,816.96","1,872.39","1,880.61","1,793.69","","-3.03%"
"09/08/2011","1,868.76","1,816.96","1,870.30","1,812.99","","2.85%"
"09/09/2011","1,857.81","1,868.76","1,885.89","1,824.94","","-0.59%"
"09/12/2011","1,813.75","1,857.66","1,861.60","1,801.09","","-2.37%"
"09/13/2011","1,833.80","1,813.75","1,843.70","1,799.25","","1.11%"
"09/14/2011","1,819.70","1,833.64","1,844.89","1,808.29","","-0.77%"
"09/15/2011","1,789.14","1,820.60","1,826.49","1,772.54","","-1.68%"
"09/16/2011","1,811.95","1,788.45","1,822.20","1,763.05","","1.27%"
"09/19/2011","1,778.75","1,818.50","1,828.47","1,770.70","","-1.83%"
"09/20/2011","1,803.75","1,778.34","1,811.40","1,770.24","","1.41%"
"09/21/2011","1,781.79","1,803.54","1,816.76","1,778.80","","-1.22%"
"09/22/2011","1,735.83","1,779.34","1,786.19","1,721.84","","-2.58%"
"09/23/2011","1,656.59","1,737.63","1,756.01","1,629.99","","-4.56%"
"09/26/2011","1,627.35","1,657.29","1,662.99","1,534.99","","-1.77%"
"09/27/2011","1,649.95","1,624.79","1,677.19","1,614.91","","1.39%"
"09/28/2011","1,608.80","1,650.25","1,668.85","1,598.70","","-2.49%"
"09/29/2011","1,614.55","1,606.94","1,634.09","1,583.30","","0.36%"
"09/30/2011","1,623.75","1,615.99","1,640.49","1,607.19","","0.57%"
"10/03/2011","1,660.95","1,618.35","1,664.46","1,618.35","","2.29%"
"10/04/2011","1,624.30","1,660.65","1,678.86","1,596.00","","-2.21%"
"10/05/2011","1,640.90","1,624.69","1,646.70","1,597.25","","1.02%"
"10/06/2011","1,650.63","1,641.49","1,655.65","1,632.24","","0.59%"
"10/07/2011","1,639.45","1,644.20","1,666.55","1,625.95","","-0.68%"
"10/10/2011","1,675.44","1,654.14","1,678.10","1,638.09","","2.20%"
"10/11/2011","1,663.10","1,676.45","1,685.22","1,654.46","","-0.74%"
"10/12/2011","1,677.20","1,662.29","1,692.10","1,660.39","","0.85%"
"10/13/2011","1,666.70","1,674.89","1,684.39","1,653.19","","-0.63%"
"10/14/2011","1,679.95","1,667.30","1,684.26","1,661.50","","0.79%"
"10/17/2011","1,670.65","1,683.29","1,696.10","1,666.44","","-0.55%"
"10/18/2011","1,655.15","1,671.20","1,677.22","1,627.20","","-0.93%"
"10/19/2011","1,641.80","1,654.75","1,665.39","1,639.40","","-0.81%"
"10/20/2011","1,619.10","1,643.44","1,645.00","1,603.99","","-1.38%"
"10/21/2011","1,641.02","1,618.99","1,648.59","1,611.44","","1.35%"
"10/24/2011","1,652.68","1,641.99","1,662.09","1,635.60","","0.71%"
"10/25/2011","1,705.35","1,654.40","1,710.80","1,645.24","","3.19%"
"10/26/2011","1,725.75","1,707.19","1,728.50","1,696.70","","1.20%"
"10/27/2011","1,744.45","1,725.24","1,750.11","1,705.74","","1.08%"
"10/28/2011","1,742.95","1,744.70","1,752.85","1,733.00","","-0.09%"
"10/31/2011","1,715.25","1,744.15","1,746.50","1,706.59","","-1.59%"
"11/01/2011","1,720.30","1,716.05","1,725.29","1,683.74","","0.29%"
"11/02/2011","1,737.00","1,720.90","1,745.89","1,715.74","","0.97%"
"11/03/2011","1,763.15","1,736.50","1,767.90","1,722.84","","1.51%"
"11/04/2011","1,754.15","1,763.26","1,764.90","1,750.00","","-0.51%"
"11/07/2011","1,795.86","1,753.95","1,798.69","1,752.89","","2.38%"
"11/08/2011","1,785.00","1,794.89","1,803.10","1,777.10","","-0.60%"
"11/09/2011","1,772.24","1,785.20","1,799.64","1,764.14","","-0.71%"
"11/10/2011","1,759.20","1,770.71","1,775.85","1,736.55","","-0.74%"
"11/11/2011","1,788.99","1,759.64","1,789.41","1,746.05","","1.69%"
"11/14/2011","1,781.00","1,788.14","1,796.16","1,773.59","","-0.45%"
"11/15/2011","1,781.40","1,780.39","1,785.85","1,760.54","","0.02%"
"11/16/2011","1,762.35","1,781.94","1,784.14","1,754.25","","-1.07%"
"11/17/2011","1,719.10","1,762.19","1,767.16","1,710.05","","-2.45%"
"11/18/2011","1,723.05","1,722.29","1,737.79","1,711.34","","0.23%"
"11/21/2011","1,680.85","1,723.30","1,726.64","1,666.54","","-2.45%"
"11/22/2011","1,699.20","1,679.30","1,705.80","1,671.55","","1.09%"
"11/23/2011","1,693.30","1,700.66","1,710.77","1,677.94","","-0.35%"
"11/24/2011","1,694.75","1,692.39","1,702.23","1,687.69","","0.09%"
"11/25/2011","1,680.13","1,694.85","1,697.90","1,672.09","","-0.86%"
"11/28/2011","1,712.30","1,680.80","1,720.49","1,680.80","","1.91%"
"11/29/2011","1,716.75","1,712.05","1,720.76","1,704.11","","0.26%"
"11/30/2011","1,745.70","1,714.99","1,750.23","1,701.00","","1.69%"
"12/01/2011","1,745.25","1,746.85","1,754.86","1,734.10","","-0.03%"
"12/02/2011","1,745.25","1,745.16","1,762.61","1,738.15","","0.00%"
"12/05/2011","1,721.64","1,746.15","1,755.30","1,718.44","","-1.35%"
"12/06/2011","1,728.20","1,722.50","1,733.46","1,702.85","","0.38%"
"12/07/2011","1,742.10","1,728.46","1,743.26","1,720.65","","0.80%"
"12/08/2011","1,708.80","1,742.00","1,754.70","1,704.51","","-1.91%"
"12/09/2011","1,711.10","1,708.29","1,724.30","1,703.54","","0.13%"
"12/12/2011","1,666.30","1,711.64","1,715.05","1,657.90","","-2.62%"
"12/13/2011","1,632.10","1,666.25","1,678.30","1,622.75","","-2.05%"
"12/14/2011","1,575.10","1,632.11","1,641.89","1,564.85","","-3.49%"
"12/15/2011","1,570.70","1,574.49","1,594.26","1,561.07","","-0.28%"
"12/16/2011","1,597.95","1,570.24","1,600.95","1,568.86","","1.73%"
"12/19/2011","1,594.10","1,599.35","1,608.50","1,583.44","","-0.24%"
"12/20/2011","1,615.65","1,594.26","1,619.12","1,592.35","","1.35%"
"12/21/2011","1,615.15","1,615.26","1,642.36","1,606.40","","-0.03%"
"12/22/2011","1,604.70","1,615.35","1,617.36","1,599.15","","-0.65%"
"12/23/2011","1,606.60","1,606.75","1,614.31","1,603.15","","0.12%"
"12/26/2011","1,605.82","1,607.51","1,612.15","1,597.86","","-0.05%"
"12/27/2011","1,592.90","1,607.51","1,607.79","1,589.75","","-0.80%"
"12/28/2011","1,553.00","1,593.75","1,593.81","1,550.10","","-2.50%"
"12/29/2011","1,546.70","1,556.39","1,561.51","1,522.64","","-0.41%"
"12/30/2011","1,564.30","1,545.89","1,581.26","1,544.75","","1.14%"
"01/02/2012","1,566.27","1,566.61","1,569.61","1,565.37","","0.13%"
"01/03/2012","1,604.14","1,566.20","1,607.45","1,565.85","","2.42%"
"01/04/2012","1,612.40","1,602.75","1,618.92","1,593.10","","0.51%"
"01/05/2012","1,623.00","1,611.39","1,625.86","1,596.74","","0.66%"
"01/06/2012","1,616.85","1,621.44","1,630.56","1,608.89","","-0.38%"
"01/09/2012","1,611.50","1,616.78","1,623.69","1,604.94","","-0.33%"
"01/10/2012","1,631.56","1,611.57","1,640.27","1,608.62","","1.24%"
"01/11/2012","1,641.80","1,632.39","1,647.40","1,630.29","","0.63%"
"01/12/2012","1,650.10","1,640.64","1,662.12","1,640.39","","0.51%"
"01/13/2012","1,639.35","1,650.66","1,650.75","1,626.06","","-0.65%"
"01/16/2012","1,643.40","1,639.68","1,647.35","1,631.44","","0.25%"
"01/17/2012","1,651.74","1,643.84","1,667.87","1,641.45","","0.51%"
"01/18/2012","1,661.25","1,652.20","1,662.50","1,642.74","","0.58%"
"01/19/2012","1,657.60","1,659.70","1,670.15","1,648.94","","-0.22%"
"01/20/2012","1,666.90","1,657.79","1,667.11","1,644.69","","0.56%"
"01/23/2012","1,677.00","1,666.68","1,681.66","1,662.59","","0.61%"
"01/24/2012","1,665.20","1,676.99","1,679.89","1,661.29","","-0.70%"
"01/25/2012","1,711.90","1,665.69","1,713.30","1,649.19","","2.80%"
"01/26/2012","1,721.50","1,710.72","1,730.62","1,703.65","","0.56%"
"01/27/2012","1,738.89","1,720.49","1,738.91","1,714.80","","1.01%"
"01/30/2012","1,730.05","1,738.05","1,739.35","1,716.69","","-0.51%"
"01/31/2012","1,739.43","1,729.19","1,747.79","1,726.80","","0.54%"
"02/01/2012","1,743.60","1,738.75","1,751.56","1,732.95","","0.24%"
"02/02/2012","1,759.99","1,744.20","1,761.57","1,741.49","","0.94%"
"02/03/2012","1,725.30","1,760.06","1,763.76","1,724.35","","-1.97%"
"02/06/2012","1,720.30","1,726.30","1,738.09","1,711.79","","-0.29%"
"02/07/2012","1,746.50","1,719.80","1,750.20","1,709.79","","1.52%"
"02/08/2012","1,733.55","1,745.76","1,751.86","1,724.95","","-0.74%"
"02/09/2012","1,729.60","1,733.70","1,751.90","1,725.69","","-0.23%"
"02/10/2012","1,719.85","1,731.54","1,734.80","1,704.14","","-0.56%"
"02/13/2012","1,722.50","1,725.30","1,733.61","1,716.47","","0.15%"
"02/14/2012","1,720.10","1,722.96","1,727.81","1,712.20","","-0.14%"
"02/15/2012","1,729.01","1,719.62","1,737.47","1,718.52","","0.52%"
"02/16/2012","1,728.70","1,727.79","1,730.01","1,705.49","","-0.02%"
"02/17/2012","1,722.45","1,728.84","1,735.95","1,717.45","","-0.36%"
"02/20/2012","1,734.00","1,723.78","1,737.30","1,723.67","","0.67%"
"02/21/2012","1,759.15","1,734.03","1,760.21","1,731.09","","1.45%"
"02/22/2012","1,777.55","1,759.59","1,781.80","1,749.54","","1.05%"
"02/23/2012","1,780.10","1,776.24","1,787.61","1,772.29","","0.14%"
"02/24/2012","1,773.49","1,780.30","1,783.11","1,770.74","","-0.37%"
"02/27/2012","1,766.30","1,773.28","1,779.59","1,762.24","","-0.41%"
"02/28/2012","1,785.85","1,767.05","1,789.96","1,766.00","","1.11%"
"02/29/2012","1,695.20","1,784.59","1,790.80","1,688.49","","-5.08%"
"03/01/2012","1,716.55","1,696.20","1,726.21","1,694.70","","1.26%"
"03/02/2012","1,712.30","1,717.70","1,724.19","1,705.19","","-0.25%"
"03/05/2012","1,706.70","1,711.05","1,716.76","1,694.64","","-0.33%"
"03/06/2012","1,674.00","1,705.97","1,709.00","1,664.35","","-1.92%"
"03/07/2012","1,684.95","1,674.60","1,688.42","1,671.35","","0.65%"
"03/08/2012","1,700.65","1,685.09","1,703.86","1,682.85","","0.93%"
"03/09/2012","1,713.09","1,700.20","1,714.59","1,677.84","","0.73%"
"03/12/2012","1,700.53","1,709.08","1,714.30","1,692.84","","-0.73%"
"03/13/2012","1,675.50","1,699.66","1,705.97","1,662.60","","-1.47%"
"03/14/2012","1,643.60","1,675.74","1,683.45","1,635.59","","-1.90%"
"03/15/2012","1,658.23","1,642.89","1,666.79","1,636.59","","0.89%"
"03/16/2012","1,660.65","1,659.71","1,665.01","1,639.80","","0.15%"
"03/19/2012","1,664.55","1,654.98","1,671.40","1,654.14","","0.23%"
"03/20/2012","1,650.35","1,666.04","1,666.29","1,643.29","","-0.85%"
"03/21/2012","1,650.50","1,651.11","1,661.65","1,646.91","","0.01%"
"03/22/2012","1,644.85","1,652.05","1,658.01","1,629.68","","-0.34%"
"03/23/2012","1,662.26","1,645.41","1,666.74","1,642.38","","1.06%"
"03/26/2012","1,689.98","1,661.81","1,694.00","1,655.60","","1.67%"
"03/27/2012","1,680.05","1,690.30","1,696.81","1,679.11","","-0.59%"
"03/28/2012","1,662.18","1,680.21","1,684.41","1,655.11","","-1.06%"
"03/29/2012","1,661.38","1,661.94","1,665.29","1,645.39","","-0.05%"
"03/30/2012","1,668.90","1,661.55","1,671.11","1,659.91","","0.45%"
"04/02/2012","1,677.75","1,668.55","1,680.09","1,676.20","","0.53%"
"04/03/2012","1,645.33","1,676.59","1,681.16","1,639.24","","-1.93%"
"04/04/2012","1,620.23","1,644.64","1,648.15","1,612.30","","-1.53%"
"04/05/2012","1,631.25","1,620.36","1,633.67","1,620.15","","0.68%"
"04/06/2012","1,639.49","1,628.95","1,639.49","1,628.49","","0.51%"
"04/09/2012","1,641.28","1,641.44","1,649.00","1,627.70","","0.11%"
"04/10/2012","1,660.35","1,641.13","1,663.10","1,632.20","","1.16%"
"04/11/2012","1,657.95","1,659.49","1,662.90","1,653.44","","-0.14%"
"04/12/2012","1,675.48","1,659.14","1,680.20","1,651.29","","1.06%"
"04/13/2012","1,659.00","1,675.55","1,678.31","1,649.51","","-0.98%"
"04/16/2012","1,652.10","1,654.09","1,657.80","1,641.14","","-0.42%"
"04/17/2012","1,649.90","1,652.90","1,657.71","1,635.05","","-0.13%"
"04/18/2012","1,642.07","1,651.24","1,656.05","1,639.29","","-0.47%"
"04/19/2012","1,643.60","1,643.49","1,655.00","1,632.80","","0.09%"
"04/20/2012","1,642.70","1,643.55","1,647.31","1,638.95","","-0.05%"
"04/23/2012","1,638.70","1,643.44","1,644.90","1,621.99","","-0.24%"
"04/24/2012","1,641.00","1,638.75","1,649.52","1,633.95","","0.14%"
"04/25/2012","1,644.70","1,641.41","1,646.53","1,624.47","","0.23%"
"04/26/2012","1,656.90","1,645.98","1,662.60","1,643.15","","0.74%"
"04/27/2012","1,662.05","1,657.15","1,667.72","1,650.55","","0.31%"
"04/30/2012","1,664.36","1,662.42","1,666.58","1,644.98","","0.14%"
"05/01/2012","1,662.10","1,666.75","1,673.20","1,658.59","","-0.14%"
"05/02/2012","1,653.50","1,662.40","1,663.40","1,646.71","","-0.52%"
"05/03/2012","1,635.76","1,653.26","1,653.72","1,631.17","","-1.07%"
"05/04/2012","1,642.83","1,636.00","1,647.27","1,626.91","","0.43%"
"05/07/2012","1,639.15","1,641.79","1,644.40","1,634.21","","-0.22%"
"05/08/2012","1,605.00","1,638.57","1,639.52","1,595.55","","-2.08%"
"05/09/2012","1,589.34","1,605.67","1,606.64","1,579.78","","-0.98%"
"05/10/2012","1,593.66","1,589.69","1,602.20","1,586.07","","0.27%"
"05/11/2012","1,580.05","1,593.87","1,595.37","1,573.90","","-0.85%"
"05/14/2012","1,556.85","1,580.60","1,585.89","1,556.00","","-1.47%"
"05/15/2012","1,544.45","1,557.15","1,564.06","1,541.60","","-0.80%"
"05/16/2012","1,540.05","1,546.10","1,553.80","1,529.00","","-0.28%"
"05/17/2012","1,574.00","1,540.39","1,581.70","1,538.80","","2.20%"
"05/18/2012","1,593.09","1,574.78","1,598.68","1,569.05","","1.21%"
"05/21/2012","1,592.65","1,593.65","1,600.79","1,586.80","","-0.03%"
"05/22/2012","1,568.95","1,593.53","1,596.03","1,563.29","","-1.49%"
"05/23/2012","1,562.00","1,569.19","1,570.35","1,535.41","","-0.44%"
"05/24/2012","1,559.00","1,563.36","1,579.50","1,553.15","","-0.19%"
"05/25/2012","1,573.45","1,558.50","1,574.57","1,551.90","","0.93%"
"05/28/2012","1,573.33","1,574.09","1,584.00","1,571.13","","-0.01%"
"05/29/2012","1,555.75","1,574.10","1,582.90","1,548.64","","-1.12%"
"05/30/2012","1,562.45","1,554.80","1,569.77","1,532.10","","0.43%"
"05/31/2012","1,560.70","1,563.90","1,574.30","1,554.09","","-0.11%"
"06/01/2012","1,626.25","1,560.45","1,630.02","1,545.30","","4.20%"
"06/04/2012","1,618.40","1,627.29","1,629.69","1,610.71","","-0.48%"
"06/05/2012","1,617.10","1,619.25","1,623.91","1,612.71","","-0.08%"
"06/06/2012","1,620.40","1,617.20","1,641.11","1,614.34","","0.20%"
"06/07/2012","1,589.00","1,620.20","1,629.41","1,579.75","","-1.94%"
"06/08/2012","1,594.45","1,589.15","1,595.47","1,562.05","","0.34%"
"06/11/2012","1,596.45","1,593.10","1,608.35","1,582.89","","0.13%"
"06/12/2012","1,610.05","1,596.45","1,618.01","1,586.90","","0.85%"
"06/13/2012","1,618.35","1,609.26","1,624.97","1,606.20","","0.52%"
"06/14/2012","1,623.32","1,617.90","1,627.79","1,610.00","","0.31%"
"06/15/2012","1,626.76","1,622.94","1,633.70","1,619.59","","0.21%"
"06/18/2012","1,628.40","1,627.31","1,630.31","1,607.10","","0.10%"
"06/19/2012","1,618.07","1,628.51","1,633.51","1,617.51","","-0.63%"
"06/20/2012","1,605.90","1,618.81","1,623.01","1,590.90","","-0.75%"
"06/21/2012","1,565.30","1,605.06","1,607.29","1,564.49","","-2.53%"
"06/22/2012","1,572.15","1,564.31","1,573.81","1,558.80","","0.44%"
"06/25/2012","1,584.60","1,572.00","1,588.51","1,566.35","","0.79%"
"06/26/2012","1,572.15","1,583.76","1,587.31","1,567.95","","-0.79%"
"06/27/2012","1,574.30","1,572.50","1,581.91","1,563.15","","0.14%"
"06/28/2012","1,551.90","1,573.61","1,579.31","1,547.85","","-1.42%"
"06/29/2012","1,598.60","1,551.39","1,607.19","1,550.94","","3.01%"
"07/02/2012","1,596.35","1,599.30","1,602.51","1,587.45","","-0.14%"
"07/03/2012","1,616.65","1,598.69","1,626.70","1,596.59","","1.27%"
"07/04/2012","1,615.63","1,617.24","1,620.59","1,611.94","","-0.06%"
"07/05/2012","1,604.75","1,617.34","1,625.80","1,598.89","","-0.67%"
"07/06/2012","1,582.90","1,604.95","1,610.00","1,576.70","","-1.36%"
"07/09/2012","1,587.15","1,580.84","1,593.30","1,576.39","","0.27%"
